region	chr	midPos	Nsites
(69427,79138)(370000,416321)(370000,420000)	DPSCF302081	395000	9713	0.027973
(70577,79800)(381713,427355)(380000,430000)	DPSCF302081	405000	9225	0.028812
(73993,80626)(390848,434978)(390000,440000)	DPSCF302081	415000	6635	0.031544
(76564,82471)(400531,449320)(400000,450000)	DPSCF302081	425000	5909	0.030219
(1967,8486)(10266,59999)(10000,60000)	DPSCF302085	35000	6521	0.022152
(3902,10937)(21364,65598)(20000,70000)	DPSCF302085	45000	7037	0.025520
(5357,11135)(30391,70508)(30000,80000)	DPSCF302085	55000	5780	0.026373
(5816,11635)(42508,88438)(40000,90000)	DPSCF302085	65000	5821	0.026316
(7053,11658)(50791,93910)(50000,100000)	DPSCF302085	75000	4607	0.026510
(8487,12440)(60000,103070)(60000,110000)	DPSCF302085	85000	3955	0.027159
(10938,13928)(70304,117297)(70000,120000)	DPSCF302085	95000	2992	0.023344
(11136,14122)(83249,123876)(80000,130000)	DPSCF302085	105000	2988	0.023362
(11636,15584)(93888,134643)(90000,140000)	DPSCF302085	115000	3950	0.023633
(11659,18134)(100895,149999)(100000,150000)	DPSCF302085	125000	6477	0.023209
(12441,20880)(110304,159858)(110000,160000)	DPSCF302085	135000	8441	0.022346
(13929,23150)(123681,168499)(120000,170000)	DPSCF302085	145000	9223	0.024214
(14123,23549)(130071,173682)(130000,180000)	DPSCF302085	155000	9428	0.023982
(15585,25118)(141410,186561)(140000,190000)	DPSCF302085	165000	9535	0.023240
(18135,26700)(150000,199854)(150000,200000)	DPSCF302085	175000	8567	0.026706
(20881,29412)(161748,209999)(160000,210000)	DPSCF302085	185000	8533	0.027254
(23151,32352)(173277,216938)(170000,220000)	DPSCF302085	195000	9203	0.028328
(23550,34418)(180096,228359)(180000,230000)	DPSCF302085	205000	10870	0.027820
(25119,36552)(192247,239999)(190000,240000)	DPSCF302085	215000	11435	0.028679
(26701,38538)(200187,246295)(200000,250000)	DPSCF302085	225000	11839	0.026104
(29413,39360)(210000,258069)(210000,260000)	DPSCF302085	235000	9949	0.027176
(32353,41811)(220498,269518)(220000,270000)	DPSCF302085	245000	9460	0.024832
(34419,44307)(231491,279084)(230000,280000)	DPSCF302085	255000	9890	0.024356
(36553,45093)(240000,283865)(240000,290000)	DPSCF302085	265000	8542	0.024485
(38539,45236)(254851,298311)(250000,300000)	DPSCF302085	275000	6699	0.025380
(39361,46894)(261930,309214)(260000,310000)	DPSCF302085	285000	7535	0.023988
(41812,48298)(270063,318755)(270000,320000)	DPSCF302085	295000	6488	0.023827
(44308,51257)(281462,329722)(280000,330000)	DPSCF302085	305000	6951	0.023961
(45094,52695)(298169,337971)(290000,340000)	DPSCF302085	315000	7603	0.025310
(45237,53091)(302055,347811)(300000,350000)	DPSCF302085	325000	7856	0.025197
(46895,55420)(312182,359394)(310000,360000)	DPSCF302085	335000	8527	0.025548
(48299,57078)(320307,369139)(320000,370000)	DPSCF302085	345000	8781	0.026080
(51258,57889)(330122,378767)(330000,380000)	DPSCF302085	355000	6633	0.026753
(52696,60100)(347416,389557)(340000,390000)	DPSCF302085	365000	7406	0.029421
(53092,61699)(350515,397306)(350000,400000)	DPSCF302085	375000	8609	0.031183
(55421,62766)(362371,409999)(360000,410000)	DPSCF302085	385000	7347	0.033100
(57079,63451)(372236,419999)(370000,420000)	DPSCF302085	395000	6374	0.034202
(57890,65753)(381416,429999)(380000,430000)	DPSCF302085	405000	7865	0.033945
(60101,67340)(391102,438878)(390000,440000)	DPSCF302085	415000	7241	0.030445
(61700,67950)(401711,449944)(400000,450000)	DPSCF302085	425000	6252	0.027266
(2127,11845)(11710,58923)(10000,60000)	DPSCF302086	35000	9720	0.024690
(3681,14003)(20117,69999)(20000,70000)	DPSCF302086	45000	10324	0.024041
(4652,14367)(32150,77598)(30000,80000)	DPSCF302086	55000	9717	0.023167
(7162,16014)(40413,87303)(40000,90000)	DPSCF302086	65000	8854	0.023964
(9878,19428)(50151,99587)(50000,100000)	DPSCF302086	75000	9552	0.024120
(11846,20192)(60294,106148)(60000,110000)	DPSCF302086	85000	8348	0.022488
(14004,22402)(70000,119999)(70000,120000)	DPSCF302086	95000	8400	0.022773
(14368,23784)(81119,128178)(80000,130000)	DPSCF302086	105000	9418	0.023308
(16015,24956)(92291,139999)(90000,140000)	DPSCF302086	115000	8943	0.022847
(19429,26592)(100756,143606)(100000,150000)	DPSCF302086	125000	7165	0.022900
(20193,27675)(112763,158549)(110000,160000)	DPSCF302086	135000	7484	0.021511
(22403,29665)(120000,168606)(120000,170000)	DPSCF302086	145000	7264	0.021671
(23785,30141)(130033,178331)(130000,180000)	DPSCF302086	155000	6358	0.022212
(24957,31766)(140000,188844)(140000,190000)	DPSCF302086	165000	6811	0.021600
(26593,34322)(153637,196112)(150000,200000)	DPSCF302086	175000	7731	0.022751
(27676,37000)(162696,209344)(160000,210000)	DPSCF302086	185000	9326	0.025313
(29666,38071)(172987,216542)(170000,220000)	DPSCF302086	195000	8407	0.026114
(30142,39900)(181018,229999)(180000,230000)	DPSCF302086	205000	9760	0.026536
(31767,41172)(191806,235448)(190000,240000)	DPSCF302086	215000	9407	0.025661
(34323,42229)(202606,245112)(200000,250000)	DPSCF302086	225000	7908	0.024671
(37001,44305)(211101,253557)(210000,260000)	DPSCF302086	235000	7306	0.023222
(38072,45007)(220197,269701)(220000,270000)	DPSCF302086	245000	6937	0.023267
(39901,45330)(230000,278260)(230000,280000)	DPSCF302086	255000	5431	0.021809
(41173,47049)(240818,287709)(240000,290000)	DPSCF302086	265000	5878	0.023034
(42230,47126)(251416,299621)(250000,300000)	DPSCF302086	275000	4898	0.023039
(44306,47524)(266968,305437)(260000,310000)	DPSCF302086	285000	3220	0.023340
(45008,48467)(274362,318493)(270000,320000)	DPSCF302086	295000	3461	0.024228
(45331,50665)(283222,327778)(280000,330000)	DPSCF302086	305000	5336	0.027487
(47050,52049)(291702,337322)(290000,340000)	DPSCF302086	315000	5001	0.027613
(47127,53869)(303759,349053)(300000,350000)	DPSCF302086	325000	6744	0.026694
(47525,54945)(314402,358895)(310000,360000)	DPSCF302086	335000	7422	0.028411
(48468,56475)(322016,369999)(320000,370000)	DPSCF302086	345000	8009	0.026660
(50666,59430)(332961,376706)(330000,380000)	DPSCF302086	355000	8766	0.023060
(52050,59939)(340133,381648)(340000,390000)	DPSCF302086	365000	7891	0.023190
(53870,61781)(353065,397324)(350000,400000)	DPSCF302086	375000	7913	0.023601
(54946,62438)(363140,409447)(360000,410000)	DPSCF302086	385000	7494	0.021720
(56476,64471)(370000,416762)(370000,420000)	DPSCF302086	395000	7997	0.023878
(59431,64471)(380734,416762)(380000,430000)	DPSCF302086	405000	5042	0.026648
(59940,66303)(392823,439233)(390000,440000)	DPSCF302086	415000	6365	0.028460
(1011,10310)(12341,57378)(10000,60000)	DPSCF302091	35000	9301	0.028565
(2944,10562)(26357,62757)(20000,70000)	DPSCF302091	45000	7620	0.028396
(5177,11335)(30000,78364)(30000,80000)	DPSCF302091	55000	6160	0.026334
(6965,13562)(40000,87511)(40000,90000)	DPSCF302091	65000	6599	0.028204
(9482,14796)(53168,97758)(50000,100000)	DPSCF302091	75000	5316	0.027929
(10311,17052)(61257,109001)(60000,110000)	DPSCF302091	85000	6743	0.027078
(10563,17928)(72685,118746)(70000,120000)	DPSCF302091	95000	7367	0.026903
(11336,18966)(80799,129989)(80000,130000)	DPSCF302091	105000	7632	0.026556
(13563,21229)(94758,139998)(90000,140000)	DPSCF302091	115000	7668	0.027342
(14797,24244)(101624,148053)(100000,150000)	DPSCF302091	125000	9449	0.027566
(17053,25512)(111945,158584)(110000,160000)	DPSCF302091	135000	8461	0.027193
(17929,27123)(121392,169750)(120000,170000)	DPSCF302091	145000	9196	0.026108
(18967,30277)(135790,178607)(130000,180000)	DPSCF302091	155000	11312	0.025923
(21230,31594)(140002,189999)(140000,190000)	DPSCF302091	165000	10366	0.025086
(24245,33638)(150031,199493)(150000,200000)	DPSCF302091	175000	9395	0.023781
(25513,35640)(161490,206118)(160000,210000)	DPSCF302091	185000	10129	0.024964
(27124,36497)(171310,217477)(170000,220000)	DPSCF302091	195000	9375	0.026102
(30278,36966)(181203,225218)(180000,230000)	DPSCF302091	205000	6690	0.026383
(31595,38836)(190000,239952)(190000,240000)	DPSCF302091	215000	7243	0.026034
(33639,39840)(200658,242386)(200000,250000)	DPSCF302091	225000	6203	0.026020
(35641,41604)(213171,259132)(210000,260000)	DPSCF302091	235000	5965	0.024856
(36498,42921)(220733,267472)(220000,270000)	DPSCF302091	245000	6425	0.024285
(36967,45660)(230033,279699)(230000,280000)	DPSCF302091	255000	8695	0.023748
(38837,46124)(241375,289906)(240000,290000)	DPSCF302091	265000	7289	0.023388
(39841,47362)(250653,295322)(250000,300000)	DPSCF302091	275000	7523	0.023429
(41605,48618)(260042,306786)(260000,310000)	DPSCF302091	285000	7015	0.022964
(42922,49534)(272298,316281)(270000,320000)	DPSCF302091	295000	6614	0.023390
(45661,49772)(282397,327376)(280000,330000)	DPSCF302091	305000	4113	0.024465
(46125,51789)(291328,339608)(290000,340000)	DPSCF302091	315000	5666	0.025443
(47363,53582)(301319,349382)(300000,350000)	DPSCF302091	325000	6221	0.024192
(48619,55291)(311707,356552)(310000,360000)	DPSCF302091	335000	6674	0.025298
(49535,58474)(325803,365613)(320000,370000)	DPSCF302091	345000	8941	0.029487
(49773,59521)(330237,379822)(330000,380000)	DPSCF302091	355000	9750	0.029736
(51790,61639)(340031,388700)(340000,390000)	DPSCF302091	365000	9851	0.027832
(53583,63308)(350990,399999)(350000,400000)	DPSCF302091	375000	9727	0.027744
(55292,64730)(361596,409928)(360000,410000)	DPSCF302091	385000	9440	0.027562
(58475,66005)(377694,417430)(370000,420000)	DPSCF302091	395000	7532	0.023129
(59522,66005)(383341,417430)(380000,430000)	DPSCF302091	405000	6485	0.021740
(61640,66445)(391300,433167)(390000,440000)	DPSCF302091	415000	4807	0.023146
(4036,12835)(12281,58564)(10000,60000)	DPSCF302099	35000	8801	0.023535
(4996,13035)(20883,66367)(20000,70000)	DPSCF302099	45000	8041	0.022767
(6701,14330)(32216,78778)(30000,80000)	DPSCF302099	55000	7631	0.024147
(7889,15744)(41779,89884)(40000,90000)	DPSCF302099	65000	7857	0.024621
(10064,15867)(50000,95452)(50000,100000)	DPSCF302099	75000	5805	0.022805
(12836,16862)(66166,109476)(60000,110000)	DPSCF302099	85000	4028	0.023860
(13036,17640)(70965,118519)(70000,120000)	DPSCF302099	95000	4606	0.023992
(14331,19576)(80516,129194)(80000,130000)	DPSCF302099	105000	5247	0.023218
(15745,21477)(95326,137734)(90000,140000)	DPSCF302099	115000	5734	0.025821
(15868,24314)(106622,147369)(100000,150000)	DPSCF302099	125000	8448	0.025775
(16863,24433)(111191,158455)(110000,160000)	DPSCF302099	135000	7572	0.026245
(17641,26507)(121707,169999)(120000,170000)	DPSCF302099	145000	8868	0.026354
(19577,28256)(130453,179666)(130000,180000)	DPSCF302099	155000	8681	0.027573
(21478,29800)(140732,188677)(140000,190000)	DPSCF302099	165000	8324	0.024810
(24315,32924)(158337,199660)(150000,200000)	DPSCF302099	175000	8611	0.024432
(24434,33859)(161983,209739)(160000,210000)	DPSCF302099	185000	9427	0.024497
(26508,34819)(170000,216003)(170000,220000)	DPSCF302099	195000	8313	0.024050
(28257,37252)(182230,227501)(180000,230000)	DPSCF302099	205000	8997	0.022897
(29801,39023)(190018,238120)(190000,240000)	DPSCF302099	215000	9224	0.023394
(32925,40111)(205141,248880)(200000,250000)	DPSCF302099	225000	7188	0.023913
(33860,40893)(210185,258478)(210000,260000)	DPSCF302099	235000	7035	0.023215
(34820,43104)(221032,269285)(220000,270000)	DPSCF302099	245000	8286	0.023776
(37253,46911)(234210,277886)(230000,280000)	DPSCF302099	255000	9660	0.022389
(39024,47621)(246234,285725)(240000,290000)	DPSCF302099	265000	8599	0.023346
(40112,48202)(256130,295382)(250000,300000)	DPSCF302099	275000	8092	0.022177
(40894,48988)(260786,308168)(260000,310000)	DPSCF302099	285000	8096	0.022535
(43105,51640)(270566,319741)(270000,320000)	DPSCF302099	295000	8537	0.023047
(46912,54568)(280711,329999)(280000,330000)	DPSCF302099	305000	7658	0.022638
(47622,56509)(294113,338248)(290000,340000)	DPSCF302099	315000	8889	0.023408
(48203,59070)(303745,348840)(300000,350000)	DPSCF302099	325000	10869	0.025146
(48989,61325)(311087,359564)(310000,360000)	DPSCF302099	335000	12338	0.024868
(51641,64241)(321688,368932)(320000,370000)	DPSCF302099	345000	12602	0.023750
(54569,66969)(330000,379857)(330000,380000)	DPSCF302099	355000	12402	0.024957
(56510,68007)(340881,386816)(340000,390000)	DPSCF302099	365000	11499	0.024971
(59071,71050)(354273,399999)(350000,400000)	DPSCF302099	375000	11981	0.023746
(61326,72864)(360512,405684)(360000,410000)	DPSCF302099	385000	11540	0.024637
(64242,75203)(373381,419999)(370000,420000)	DPSCF302099	395000	10963	0.026413
(66970,78488)(382347,429999)(380000,430000)	DPSCF302099	405000	11520	0.027853
(68008,81203)(391928,439999)(390000,440000)	DPSCF302099	415000	13197	0.026996
(71051,85212)(400000,449999)(400000,450000)	DPSCF302099	425000	14163	0.027161
(72865,85695)(410090,459989)(410000,460000)	DPSCF302099	435000	12832	0.026899
(75204,87854)(420000,469354)(420000,470000)	DPSCF302099	445000	12652	0.026901
(78489,90238)(430000,478483)(430000,480000)	DPSCF302099	455000	11751	0.025615
(884,8115)(10000,58039)(10000,60000)	DPSCF302101	35000	7233	0.027681
(2683,11949)(26434,69280)(20000,70000)	DPSCF302101	45000	9268	0.027635
(4715,14476)(32523,79999)(30000,80000)	DPSCF302101	55000	9763	0.027681
(5135,20406)(40459,89521)(40000,90000)	DPSCF302101	65000	15273	0.028645
(5568,21887)(50191,97772)(50000,100000)	DPSCF302101	75000	16321	0.029113
(8116,22357)(60321,106076)(60000,110000)	DPSCF302101	85000	14243	0.028671
(11950,23200)(74060,119999)(70000,120000)	DPSCF302101	95000	11252	0.028601
(14477,23665)(80000,129999)(80000,130000)	DPSCF302101	105000	9190	0.029321
(20407,23916)(90809,135606)(90000,140000)	DPSCF302101	115000	3511	0.027364
(21888,26148)(101175,149240)(100000,150000)	DPSCF302101	125000	4262	0.026826
(22358,28454)(112538,158025)(110000,160000)	DPSCF302101	135000	6098	0.026460
(23201,31006)(120000,169826)(120000,170000)	DPSCF302101	145000	7807	0.028979
(23666,31539)(130000,179724)(130000,180000)	DPSCF302101	155000	7875	0.028999
(23917,33871)(140586,189526)(140000,190000)	DPSCF302101	165000	9956	0.027991
(26149,35387)(150555,199605)(150000,200000)	DPSCF302101	175000	9240	0.026973
(28455,37591)(162518,209620)(160000,210000)	DPSCF302101	185000	9138	0.026748
(31007,39060)(171267,219999)(170000,220000)	DPSCF302101	195000	8055	0.025832
(31540,42082)(182067,229373)(180000,230000)	DPSCF302101	205000	10544	0.025271
(33872,42367)(190558,239734)(190000,240000)	DPSCF302101	215000	8497	0.025285
(35388,43583)(200777,247391)(200000,250000)	DPSCF302101	225000	8197	0.026075
(37592,44119)(210390,258483)(210000,260000)	DPSCF302101	235000	6529	0.026271
(39061,44119)(220000,258483)(220000,270000)	DPSCF302101	245000	5060	0.025725
(42083,44694)(237239,278001)(230000,280000)	DPSCF302101	255000	2613	0.028118
(42368,46676)(245785,287932)(240000,290000)	DPSCF302101	265000	4310	0.028069
(43584,49115)(255654,295477)(250000,300000)	DPSCF302101	275000	5533	0.025611
(44120,50162)(272112,309119)(260000,310000)	DPSCF302101	285000	6044	0.025407
(44120,53481)(272112,319808)(270000,320000)	DPSCF302101	295000	9363	0.026233
(44695,54706)(281414,329910)(280000,330000)	DPSCF302101	305000	10013	0.025752
(46677,56493)(291159,335869)(290000,340000)	DPSCF302101	315000	9818	0.023598
(49116,58387)(301234,347930)(300000,350000)	DPSCF302101	325000	9273	0.022165
(50163,60204)(310474,354687)(310000,360000)	DPSCF302101	335000	10043	0.021049
(53482,62499)(326623,368994)(320000,370000)	DPSCF302101	345000	9019	0.019992
(54707,63543)(332647,373998)(330000,380000)	DPSCF302101	355000	8838	0.019680
(56494,64586)(342524,389118)(340000,390000)	DPSCF302101	365000	8094	0.020781
(58388,66197)(350468,397939)(350000,400000)	DPSCF302101	375000	7811	0.023356
(60205,68750)(360654,407345)(360000,410000)	DPSCF302101	385000	8547	0.026024
(62500,71019)(372952,419981)(370000,420000)	DPSCF302101	395000	8521	0.027723
(63544,74745)(388076,429849)(380000,430000)	DPSCF302101	405000	11203	0.027318
(64587,77441)(394205,439988)(390000,440000)	DPSCF302101	415000	12856	0.033574
(66198,77921)(401113,449706)(400000,450000)	DPSCF302101	425000	11725	0.033634
(68751,78173)(410274,453642)(410000,460000)	DPSCF302101	435000	9424	0.035193
(71020,79359)(420886,469999)(420000,470000)	DPSCF302101	445000	8341	0.034953
(74746,82363)(430227,478375)(430000,480000)	DPSCF302101	455000	7619	0.039046
(77442,83230)(444137,487816)(440000,490000)	DPSCF302101	465000	5790	0.025863
(77922,83858)(453388,499999)(450000,500000)	DPSCF302101	475000	5938	0.024976
(78174,85737)(461876,505200)(460000,510000)	DPSCF302101	485000	7565	0.023457
(79360,86977)(470000,519229)(470000,520000)	DPSCF302101	495000	7619	0.023533
(82364,89203)(482170,527251)(480000,530000)	DPSCF302101	505000	6841	0.020827
(83231,91962)(491278,539999)(490000,540000)	DPSCF302101	515000	8733	0.021674
(83859,93262)(500000,549269)(500000,550000)	DPSCF302101	525000	9405	0.022424
(85738,94166)(511620,558465)(510000,560000)	DPSCF302101	535000	8430	0.022968
(86978,94406)(520313,568423)(520000,570000)	DPSCF302101	545000	7430	0.022937
(89204,95807)(534574,579654)(530000,580000)	DPSCF302101	555000	6605	0.024982
(91963,97371)(540000,588347)(540000,590000)	DPSCF302101	565000	5410	0.024424
(93263,100166)(557548,599760)(550000,600000)	DPSCF302101	575000	6905	0.023862
(94167,101939)(568106,608919)(560000,610000)	DPSCF302101	585000	7774	0.024258
(94407,104547)(570757,617635)(570000,620000)	DPSCF302101	595000	10142	0.023974
(95808,105544)(580861,626904)(580000,630000)	DPSCF302101	605000	9738	0.024103
(97372,107296)(590851,637172)(590000,640000)	DPSCF302101	615000	9926	0.024835
(100167,107815)(601326,649567)(600000,650000)	DPSCF302101	625000	7650	0.025289
(101940,108396)(610709,659288)(610000,660000)	DPSCF302101	635000	6458	0.025376
(104548,109551)(621531,667883)(620000,670000)	DPSCF302101	645000	5005	0.027570
(105545,109780)(630046,679024)(630000,680000)	DPSCF302101	655000	4237	0.027653
(107297,110084)(641006,686409)(640000,690000)	DPSCF302101	665000	2789	0.027293
(107816,113327)(654783,699285)(650000,700000)	DPSCF302101	675000	5513	0.023806
(108397,114515)(660163,708413)(660000,710000)	DPSCF302101	685000	6120	0.024312
(109552,116644)(678796,719061)(670000,720000)	DPSCF302101	695000	7094	0.023018
(109781,118280)(682613,729632)(680000,730000)	DPSCF302101	705000	8501	0.024054
(110085,119151)(691115,739041)(690000,740000)	DPSCF302101	715000	9068	0.023650
(113328,121585)(701033,749341)(700000,750000)	DPSCF302101	725000	8259	0.026272
(2545,11868)(10853,58839)(10000,60000)	DPSCF302102	35000	9325	0.027422
(5227,13332)(20000,68089)(20000,70000)	DPSCF302102	45000	8107	0.026873
(6082,14536)(30508,79999)(30000,80000)	DPSCF302102	55000	8456	0.027378
(8019,18072)(40640,89873)(40000,90000)	DPSCF302102	65000	10055	0.028464
(10169,20669)(50000,99999)(50000,100000)	DPSCF302102	75000	10502	0.027135
(11869,22461)(61737,105946)(60000,110000)	DPSCF302102	85000	10594	0.027077
(13333,25391)(71825,118593)(70000,120000)	DPSCF302102	95000	12060	0.026718
(14537,27391)(80000,128743)(80000,130000)	DPSCF302102	105000	12856	0.025749
(18073,29765)(90484,137454)(90000,140000)	DPSCF302102	115000	11694	0.024459
(20670,31341)(100000,149999)(100000,150000)	DPSCF302102	125000	10673	0.025495
(22462,33916)(110174,159660)(110000,160000)	DPSCF302102	135000	11456	0.025988
